particle,fluid,phi,T,size,k_ratio
TiO2,60:40 EG/W,0.04,40,2.5e-08,1.10937044468622
TiO2,60:40 EG/W,0.045,40,2.5e-08,1.12360503098887
TiO2,60:40 EG/W,0.05,40,2.5e-08,1.13797054753591
TiO2,60:40 EG/W,0.055,40,2.5e-08,1.15246880912541
TiO2,60:40 EG/W,0.06,40,2.5e-08,1.16710166425048
MgO,60:40 EG/W,0.005,40,4e-08,1.01473959080787
MgO,60:40 EG/W,0.01,40,4e-08,1.02962473376691
MgO,60:40 EG/W,0.015,40,4e-08,1.04465759554682
MgO,60:40 EG/W,0.02,40,4e-08,1.05984038603542
MgO,60:40 EG/W,0.025,40,4e-08,1.07517535942162
MgO,60:40 EG/W,0.03,40,4e-08,1.09066481531113
MgO,60:40 EG/W,0.035,40,4e-08,1.10631109987609
MgO,60:40 EG/W,0.04,40,4e-08,1.1221166070397
MgO,60:40 EG/W,0.045,40,4e-08,1.13808377969732
MgO,60:40 EG/W,0.05,40,4e-08,1.15421511097517
MgO,60:40 EG/W,0.055,40,4e-08,1.17051314552803
MgO,60:40 EG/W,0.06,40,4e-08,1.18698048087745
SiC,60:40 EG/W,0.005,40,3e-08,1.01504175842061
SiC,60:40 EG/W,0.01,40,3e-08,1.0302351132644
SiC,60:40 EG/W,0.015,40,3e-08,1.04558236790602
SiC,60:40 EG/W,0.02,40,3e-08,1.06108587262133
SiC,60:40 EG/W,0.025,40,3e-08,1.07674802578726
SiC,60:40 EG/W,0.03,40,3e-08,1.09257127511871
SiC,60:40 EG/W,0.035,40,3e-08,1.10855811894378
SiC,60:40 EG/W,0.04,40,3e-08,1.12471110751877
SiC,60:40 EG/W,0.045,40,3e-08,1.14103284438444
SiC,60:40 EG/W,0.05,40,3e-08,1.1575259877649
SiC,60:40 EG/W,0.055,40,3e-08,1.17419325201089
SiC,60:40 EG/W,0.06,40,3e-08,1.191037409089
SiO2,60:40 EG/W,0.005,40,2.5e-08,1.00733504485166
SiO2,60:40 EG/W,0.01,40,2.5e-08,1.01470604620615
SiO2,60:40 EG/W,0.015,40,2.5e-08,1.02211326910209
SiO2,60:40 EG/W,0.02,40,2.5e-08,1.02955698118933
SiO2,60:40 EG/W,0.025,40,2.5e-08,1.03703745276121
SiO2,60:40 EG/W,0.03,40,2.5e-08,1.04455495678728
SiO2,60:40 EG/W,0.035,40,2.5e-08,1.05210976894647
SiO2,60:40 EG/W,0.04,40,2.5e-08,1.05970216766084
SiO2,60:40 EG/W,0.045,40,2.5e-08,1.06733243412975
SiO2,60:40 EG/W,0.05,40,2.5e-08,1.0750008523646
SiO2,60:40 EG/W,0.055,40,2.5e-08,1.08270770922402
SiO2,60:40 EG/W,0.06,40,2.5e-08,1.09045329444971
ZnO,60:40 EG/W,0.005,40,5e-08,1.01387392239619
ZnO,60:40 EG/W,0.01,40,5e-08,1.02787676481628
ZnO,60:40 EG/W,0.015,40,5e-08,1.04201033258464
ZnO,60:40 EG/W,0.02,40,5e-08,1.05627646489139
ZnO,60:40 EG/W,0.025,40,5e-08,1.07067703559024
ZnO,60:40 EG/W,0.03,40,5e-08,1.08521395401902
ZnO,60:40 EG/W,0.035,40,5e-08,1.09988916584358
ZnO,60:40 EG/W,0.04,40,5e-08,1.11470465392596
ZnO,60:40 EG/W,0.045,40,5e-08,1.12966243921743
ZnO,60:40 EG/W,0.05,40,5e-08,1.14476458167762
ZnO,60:40 EG/W,0.055,40,5e-08,1.16001318122012
ZnO,60:40 EG/W,0.06,40,5e-08,1.17541037868597
Al2O3,EG,0.005,40,3e-08,1.01475450212901
Al2O3,EG,0.01,40,3e-08,1.0296548517826
Al2O3,EG,0.015,40,3e-08,1.04470322224555
Al2O3,EG,0.02,40,3e-08,1.0599018301972
Al2O3,EG,0.025,40,3e-08,1.0752529368
Al2O3,EG,0.03,40,3e-08,1.09075884882096
Al2O3,EG,0.035,40,3e-08,1.10642191978719
Al2O3,EG,0.04,40,3e-08,1.12224455117678
Al2O3,EG,0.045,40,3e-08,1.13822919364624
Al2O3,EG,0.05,40,3e-08,1.15437834829588
Al2O3,EG,0.055,40,3e-08,1.17069456797436
Al2O3,EG,0.06,40,3e-08,1.1871804586241
CuO,EG,0.005,40,2e-08,1.01472832940799
CuO,EG,0.01,40,2e-08,1.02960198809325
CuO,EG,0.015,40,2e-08,1.04462313773854
CuO,EG,0.02,40,2e-08,1.05979398311187
CuO,EG,0.025,40,2e-08,1.07511677314524
CuO,EG,0.03,40,2e-08,1.09059380204606
CuO,EG,0.035,40,2e-08,1.10622741044227
CuO,EG,0.04,40,2e-08,1.12201998656234
CuO,EG,0.045,40,2e-08,1.13797396745157
CuO,EG,0.05,40,2e-08,1.15409184022573
CuO,EG,0.055,40,2e-08,1.17037614336369
CuO,EG,0.06,40,2e-08,1.18682946804013
Fe,EG,0.005,40,7e-08,1.01493091399638
Fe,EG,0.01,40,7e-08,1.03001119283917
Fe,EG,0.015,40,7e-08,1.04524308910405
Fe,EG,0.02,40,7e-08,1.06062890089043
Fe,EG,0.025,40,7e-08,1.07617097297732
Fe,EG,0.03,40,7e-08,1.09187169801457
Fe,EG,0.035,40,7e-08,1.10773351775082
Fe,EG,0.04,40,7e-08,1.12375892429941
Fe,EG,0.045,40,7e-08,1.13995046144364
Fe,EG,0.05,40,7e-08,1.15631072598293
Fe,EG,0.055,40,7e-08,1.17284236912116
Fe,EG,0.06,40,7e-08,1.18954809789894
TiO2,EG,0.005,40,2.5e-08,1.01375596037179
TiO2,EG,0.01,40,2.5e-08,1.02763865281453
TiO2,EG,0.015,40,2.5e-08,1.0416498367849
TiO2,EG,0.02,40,2.5e-08,1.05579130446041
TiO2,EG,0.025,40,2.5e-08,1.0700648815035
TiO2,EG,0.03,40,2.5e-08,1.08447242784736
TiO2,EG,0.035,40,2.5e-08,1.0990158385038
TiO2,EG,0.04,40,2.5e-08,1.11369704439416
TiO2,EG,0.045,40,2.5e-08,1.12851801320396
TiO2,EG,0.05,40,2.5e-08,1.14348075026205
TiO2,EG,0.055,40,2.5e-08,1.15858729944514
TiO2,EG,0.06,40,2.5e-08,1.17383974410847
MgO,EG,0.005,40,4e-08,1.01483758953816
MgO,EG,0.01,40,4e-08,1.02982267796115
MgO,EG,0.015,40,4e-08,1.0449574756615
MgO,EG,0.02,40,4e-08,1.0602442374195
MgO,EG,0.025,40,4e-08,1.07568526352311
MgO,EG,0.03,40,4e-08,1.09128290092182
MgO,EG,0.035,40,4e-08,1.10703954441589
MgO,EG,0.04,40,4e-08,1.12295763788203
MgO,EG,0.045,40,4e-08,1.13903967553711
MgO,EG,0.05,40,4e-08,1.15528820324099
MgO,EG,0.055,40,4e-08,1.17170581984006
MgO,EG,0.06,40,4e-08,1.18829517855295
SiC,EG,0.005,40,3e-08,1.01505166403393
SiC,EG,0.01,40,3e-08,1.03025512472542
SiC,EG,0.015,40,3e-08,1.04561269002576
SiC,EG,0.02,40,3e-08,1.06112671491208
SiC,EG,0.025,40,3e-08,1.07679960259118
SiC,EG,0.03,40,3e-08,1.09263380574057
SiC,EG,0.035,40,3e-08,1.10863182778804
SiC,EG,0.04,40,3e-08,1.12479622423105
SiC,EG,0.045,40,3e-08,1.14112960399769
SiC,EG,0.05,40,3e-08,1.15763463085033
SiC,EG,0.055,40,3e-08,1.17431402483392
SiC,EG,0.06,40,3e-08,1.19117056377036
SiO2,EG,0.005,40,2.5e-08,1.00900355940033
SiO2,EG,0.01,40,2.5e-08,1.01806132420243
SiO2,EG,0.015,40,2.5e-08,1.02717378539494
SiO2,EG,0.02,40,2.5e-08,1.03634143991428
SiO2,EG,0.025,40,2.5e-08,1.04556479073491
SiO2,EG,0.03,40,2.5e-08,1.05484434696137
SiO2,EG,0.035,40,2.5e-08,1.06418062392197
SiO2,EG,0.04,40,2.5e-08,1.07357414326412
SiO2,EG,0.045,40,2.5e-08,1.08302543305154
SiO2,EG,0.05,40,2.5e-08,1.09253502786323
SiO2,EG,0.055,40,2.5e-08,1.10210346889418
SiO2,EG,0.06,40,2.5e-08,1.11173130405815
ZnO,EG,0.005,40,5e-08,1.01421478063094
ZnO,EG,0.01,40,5e-08,1.02856490923473
ZnO,EG,0.015,40,5e-08,1.04305232815979
ZnO,EG,0.02,40,5e-08,1.05767901709885
ZnO,EG,0.025,40,5e-08,1.07244699399065
ZnO,EG,0.03,40,5e-08,1.08735831594815
ZnO,EG,0.035,40,5e-08,1.10241508021369
ZnO,EG,0.04,40,5e-08,1.11761942514234
ZnO,EG,0.045,40,5e-08,1.13297353121432
ZnO,EG,0.05,40,5e-08,1.14847962207743
ZnO,EG,0.055,40,5e-08,1.16413996562061
ZnO,EG,0.06,40,5e-08,1.17995687507972
Al2O3,H2O,0.005,45,3e-08,1.01428249255312
Al2O3,H2O,0.01,45,3e-08,1.02870162870565
Al2O3,H2O,0.015,45,3e-08,1.04325937883002
Al2O3,H2O,0.02,45,3e-08,1.05795775136474
Al2O3,H2O,0.025,45,3e-08,1.07279879373818
Al2O3,H2O,0.03,45,3e-08,1.08778459331932
Al2O3,H2O,0.035,45,3e-08,1.1029172783964
Al2O3,H2O,0.04,45,3e-08,1.11819901918463
Al2O3,H2O,0.045,45,3e-08,1.13363202886368
Al2O3,H2O,0.05,45,3e-08,1.14921856464623
Al2O3,H2O,0.055,45,3e-08,1.16496092887852
Al2O3,H2O,0.06,45,3e-08,1.18086147017409
CuO,H2O,0.005,45,2e-08,1.01423071101257
CuO,H2O,0.01,45,2e-08,1.02859707425834
CuO,H2O,0.015,45,2e-08,1.04310103865468
CuO,H2O,0.02,45,2e-08,1.05774459063212
CuO,H2O,0.025,45,2e-08,1.07252975504127
CuO,H2O,0.03,45,2e-08,1.08745859608622
CuO,H2O,0.035,45,2e-08,1.10253321828523
CuO,H2O,0.04,45,2e-08,1.11775576745975
CuO,H2O,0.045,45,2e-08,1.13312843175271
CuO,H2O,0.05,45,2e-08,1.14865344267702
CuO,H2O,0.055,45,2e-08,1.16433307619546
CuO,H2O,0.06,45,2e-08,1.18016965383297
Fe,H2O,0.005,45,7e-08,1.01471911452924
Fe,H2O,0.01,45,7e-08,1.0295833760921
Fe,H2O,0.015,45,7e-08,1.04459494229644
Fe,H2O,0.02,45,7e-08,1.05975601372682
Fe,H2O,0.025,45,7e-08,1.07506883501985
Fe,H2O,0.03,45,7e-08,1.0905356959721
Fe,H2O,0.035,45,7e-08,1.10615893268156
Fe,H2O,0.04,45,7e-08,1.12194092872386
Fe,H2O,0.045,45,7e-08,1.13788411636458
Fe,H2O,0.05,45,7e-08,1.15399097780892
Fe,H2O,0.055,45,7e-08,1.17026404648997
Fe,H2O,0.06,45,7e-08,1.18670590839715
TiO2,H2O,0.005,45,2.5e-08,1.01205378357364
TiO2,H2O,0.01,45,2.5e-08,1.02420482036933
TiO2,H2O,0.015,45,2.5e-08,1.03645429215288
TiO2,H2O,0.02,45,2.5e-08,1.04880339991479
TiO2,H2O,0.025,45,2.5e-08,1.06125336426284
TiO2,H2O,0.03,45,2.5e-08,1.07380542582424
TiO2,H2O,0.035,45,2.5e-08,1.08646084565778
TiO2,H2O,0.04,45,2.5e-08,1.09922090567611
TiO2,H2O,0.045,45,2.5e-08,1.11208690907868
TiO2,H2O,0.05,45,2.5e-08,1.12506018079535
TiO2,H2O,0.055,45,2.5e-08,1.13814206794129
TiO2,H2O,0.06,45,2.5e-08,1.15133394028324
MgO,H2O,0.005,45,4e-08,1.01449252378137
MgO,H2O,0.01,45,4e-08,1.02912574943485
MgO,H2O,0.015,45,4e-08,1.04390173597926
MgO,H2O,0.02,45,4e-08,1.05882258280568
MgO,H2O,0.025,45,4e-08,1.07389043067183
MgO,H2O,0.03,45,4e-08,1.08910746272598
MgO,H2O,0.035,45,4e-08,1.10447590556146
MgO,H2O,0.04,45,4e-08,1.11999803030269
MgO,H2O,0.045,45,4e-08,1.1356761537241
MgO,H2O,0.05,45,4e-08,1.15151263940289
MgO,H2O,0.055,45,4e-08,1.16750989890682
MgO,H2O,0.06,45,4e-08,1.18367039301856
SiC,H2O,0.005,45,3e-08,1.01501643262579
SiC,H2O,0.01,45,3e-08,1.03018395033711
SiC,H2O,0.015,45,3e-08,1.0455048448351
SiC,H2O,0.02,45,3e-08,1.06098145440463
SiC,H2O,0.025,45,3e-08,1.07661616510404
SiC,H2O,0.03,45,3e-08,1.09241141199142
SiC,H2O,0.035,45,3e-08,1.10836968038898
SiC,H2O,0.04,45,3e-08,1.12449350718666
SiC,H2O,0.045,45,3e-08,1.14078548218659
SiC,H2O,0.05,45,3e-08,1.15724824948982
SiC,H2O,0.055,45,3e-08,1.17388450892688
SiC,H2O,0.06,45,3e-08,1.1906970175338
SiO2,H2O,0.005,45,2.5e-08,1.00428533633065
SiO2,H2O,0.01,45,2.5e-08,1.00858293291272
SiO2,H2O,0.015,45,2.5e-08,1.01289284243602
SiO2,H2O,0.02,45,2.5e-08,1.01721511789276
SiO2,H2O,0.025,45,2.5e-08,1.02154981257962
SiO2,H2O,0.03,45,2.5e-08,1.02589698010005
SiO2,H2O,0.035,45,2.5e-08,1.03025667436639
SiO2,H2O,0.04,45,2.5e-08,1.03462894960215
SiO2,H2O,0.045,45,2.5e-08,1.03901386034423
SiO2,H2O,0.05,45,2.5e-08,1.04341146144523
SiO2,H2O,0.055,45,2.5e-08,1.04782180807567
SiO2,H2O,0.06,45,2.5e-08,1.05224495572635
ZnO,H2O,0.005,45,5e-08,1.0130480206859
ZnO,H2O,0.01,45,5e-08,1.02621003774335
ZnO,H2O,0.015,45,5e-08,1.03948755165156
ZnO,H2O,0.02,45,5e-08,1.05288208933922
ZnO,H2O,0.025,45,5e-08,1.06639520476988
ZnO,H2O,0.03,45,5e-08,1.08002847954297
ZnO,H2O,0.035,45,5e-08,1.09378352351084
ZnO,H2O,0.04,45,5e-08,1.1076619754125
ZnO,H2O,0.045,45,5e-08,1.12166550352444
ZnO,H2O,0.05,45,5e-08,1.13579580632913
ZnO,H2O,0.055,45,5e-08,1.15005461320182
ZnO,H2O,0.06,45,5e-08,1.16444368511603
Al2O3,40:60 EG/W,0.005,45,3e-08,1.01452555332852
Al2O3,40:60 EG/W,0.01,45,3e-08,1.02919245216394
Al2O3,40:60 EG/W,0.015,45,3e-08,1.04400276970419
Al2O3,40:60 EG/W,0.02,45,3e-08,1.0589586198915
Al2O3,40:60 EG/W,0.025,45,3e-08,1.07406215841825
Al2O3,40:60 EG/W,0.03,45,3e-08,1.08931558376283
Al2O3,40:60 EG/W,0.035,45,3e-08,1.10472113825639
Al2O3,40:60 EG/W,0.04,45,3e-08,1.12028110918179
Al2O3,40:60 EG/W,0.045,45,3e-08,1.13599782990566
Al2O3,40:60 EG/W,0.05,45,3e-08,1.15187368104487
Al2O3,40:60 EG/W,0.055,45,3e-08,1.16791109166869
Al2O3,40:60 EG/W,0.06,45,3e-08,1.18411254053771
CuO,40:60 EG/W,0.005,45,2e-08,1.01448921803099
CuO,40:60 EG/W,0.01,45,2e-08,1.02911907359738
CuO,40:60 EG/W,0.015,45,2e-08,1.04389162430247
CuO,40:60 EG/W,0.02,45,2e-08,1.05880896808471
CuO,40:60 EG/W,0.025,45,2e-08,1.07387324421098
CuO,40:60 EG/W,0.03,45,2e-08,1.08908663429928
CuO,40:60 EG/W,0.035,45,2e-08,1.10445136337198
CuO,40:60 EG/W,0.04,45,2e-08,1.11996970094067
CuO,40:60 EG/W,0.045,45,2e-08,1.13564396212368
CuO,40:60 EG/W,0.05,45,2e-08,1.1514765087975
CuO,40:60 EG/W,0.055,45,2e-08,1.16746975078318
CuO,40:60 EG/W,0.06,45,2e-08,1.18362614706913
Fe,40:60 EG/W,0.005,45,7e-08,1.01482983775957
Fe,40:60 EG/W,0.01,45,7e-08,1.02980701994242
Fe,40:60 EG/W,0.015,45,7e-08,1.04493375346121
Fe,40:60 EG/W,0.02,45,7e-08,1.06021228952303
Fe,40:60 EG/W,0.025,45,7e-08,1.07564492474627
Fe,40:60 EG/W,0.03,45,7e-08,1.09123400231146
Fe,40:60 EG/W,0.035,45,7e-08,1.10698191314734
Fe,40:60 EG/W,0.04,45,7e-08,1.12289109715325
Fe,40:60 EG/W,0.045,45,7e-08,1.13896404445943
Fe,40:60 EG/W,0.05,45,7e-08,1.15520329672627
Fe,40:60 EG/W,0.055,45,7e-08,1.17161144848426
Fe,40:60 EG/W,0.06,45,7e-08,1.18819114851582
TiO2,40:60 EG/W,0.005,45,2.5e-08,1.01291215222778
TiO2,40:60 EG/W,0.01,45,2.5e-08,1.0259359340317
TiO2,40:60 EG/W,0.015,45,2.5e-08,1.03907279930508
TiO2,40:60 EG/W,0.02,45,2.5e-08,1.05232422729923
TiO2,40:60 EG/W,0.025,45,2.5e-08,1.06569172317864
TiO2,40:60 EG/W,0.03,45,2.5e-08,1.07917681859097
TiO2,40:60 EG/W,0.035,45,2.5e-08,1.09278107225204
TiO2,40:60 EG/W,0.04,45,2.5e-08,1.10650607054646
TiO2,40:60 EG/W,0.045,45,2.5e-08,1.12035342814429
TiO2,40:60 EG/W,0.05,45,2.5e-08,1.13432478863428
TiO2,40:60 EG/W,0.055,45,2.5e-08,1.14842182517421
TiO2,40:60 EG/W,0.06,45,2.5e-08,1.16264624115886
MgO,40:60 EG/W,0.005,45,4e-08,1.01467239111806
MgO,40:60 EG/W,0.01,45,4e-08,1.02948900698417
MgO,40:60 EG/W,0.015,45,4e-08,1.04445198462376
MgO,40:60 EG/W,0.02,45,4e-08,1.05956350349183
MgO,40:60 EG/W,0.025,45,4e-08,1.07482578653124
MgO,40:60 EG/W,0.03,45,4e-08,1.09024110126278
MgO,40:60 EG/W,0.035,45,4e-08,1.10581176090829
MgO,40:60 EG/W,0.04,45,4e-08,1.12154012554782
MgO,40:60 EG/W,0.045,45,4e-08,1.13742860331215
MgO,40:60 EG/W,0.05,45,4e-08,1.15347965161194
MgO,40:60 EG/W,0.055,45,4e-08,1.16969577840479
MgO,40:60 EG/W,0.06,45,4e-08,1.18607954350158
SiC,40:60 EG/W,0.005,45,3e-08,1.01503492037735
SiC,40:60 EG/W,0.01,45,3e-08,1.03022129902956
SiC,40:60 EG/W,0.015,45,3e-08,1.04556143617549
SiC,40:60 EG/W,0.02,45,3e-08,1.06105767884931
SiC,40:60 EG/W,0.025,45,3e-08,1.07671242209765
SiC,40:60 EG/W,0.03,45,3e-08,1.09252811021362
SiC,40:60 EG/W,0.035,45,3e-08,1.10850723800908
SiC,40:60 EG/W,0.04,45,3e-08,1.1246523521266
SiC,40:60 EG/W,0.045,45,3e-08,1.14096605239245
SiC,40:60 EG/W,0.05,45,3e-08,1.15745099321229
SiC,40:60 EG/W,0.055,45,3e-08,1.17410988501096
SiC,40:60 EG/W,0.06,45,3e-08,1.1909454957181
SiO2,40:60 EG/W,0.005,45,2.5e-08,1.0063667519985
SiO2,40:60 EG/W,0.01,45,2.5e-08,1.01276058515734
SiO2,40:60 EG/W,0.015,45,2.5e-08,1.01918167263052
SiO2,40:60 EG/W,0.02,45,2.5e-08,1.02563018905135
SiO2,40:60 EG/W,0.025,45,2.5e-08,1.03210631054827
SiO2,40:60 EG/W,0.03,45,2.5e-08,1.03861021476096
SiO2,40:60 EG/W,0.035,45,2.5e-08,1.04514208085649
SiO2,40:60 EG/W,0.04,45,2.5e-08,1.05170208954583
SiO2,40:60 EG/W,0.045,45,2.5e-08,1.05829042310051
SiO2,40:60 EG/W,0.05,45,2.5e-08,1.06490726536948
SiO2,40:60 EG/W,0.055,45,2.5e-08,1.07155280179623
SiO2,40:60 EG/W,0.06,45,2.5e-08,1.07822721943611
ZnO,40:60 EG/W,0.005,45,5e-08,1.01364463418213
ZnO,40:60 EG/W,0.01,45,5e-08,1.02741395281681
ZnO,40:60 EG/W,0.015,45,5e-08,1.04130967279536
ZnO,40:60 EG/W,0.02,45,5e-08,1.05533354267632
ZnO,40:60 EG/W,0.025,45,5e-08,1.06948734341895
ZnO,40:60 EG/W,0.03,45,5e-08,1.08377288913718
ZnO,40:60 EG/W,0.035,45,5e-08,1.09819202787478
ZnO,40:60 EG/W,0.04,45,5e-08,1.1127466424023
ZnO,40:60 EG/W,0.045,45,5e-08,1.12743865103662
ZnO,40:60 EG/W,0.05,45,5e-08,1.1422700084838
ZnO,40:60 EG/W,0.055,45,5e-08,1.15724270670608
ZnO,40:60 EG/W,0.06,45,5e-08,1.17235877581371
Al2O3,60:40 EG/W,0.005,45,3e-08,1.01461368173511
Al2O3,60:40 EG/W,0.01,45,3e-08,1.02937043352621
Al2O3,60:40 EG/W,0.015,45,3e-08,1.04427236672329
Al2O3,60:40 EG/W,0.02,45,3e-08,1.05932163442594
Al2O3,60:40 EG/W,0.025,45,3e-08,1.07452043252036
Al2O3,60:40 EG/W,0.03,45,3e-08,1.08987100074754
Al2O3,60:40 EG/W,0.035,45,3e-08,1.10537562380356
Al2O3,60:40 EG/W,0.04,45,3e-08,1.12103663247311
Al2O3,60:40 EG/W,0.045,45,3e-08,1.13685640479763
Al2O3,60:40 EG/W,0.05,45,3e-08,1.15283736727901
Al2O3,60:40 EG/W,0.055,45,3e-08,1.1689819961204
Al2O3,60:40 EG/W,0.06,45,3e-08,1.18529281850522
CuO,60:40 EG/W,0.005,45,2e-08,1.01458304014226
CuO,60:40 EG/W,0.01,45,2e-08,1.02930854953599
CuO,60:40 EG/W,0.015,45,2e-08,1.04417862621312
CuO,60:40 EG/W,0.02,45,2e-08,1.05919540960354
CuO,60:40 EG/W,0.025,45,2e-08,1.07436108156122
CuO,60:40 EG/W,0.03,45,2e-08,1.08967786742104
CuO,60:40 EG/W,0.035,45,2e-08,1.10514803708729
CuO,60:40 EG/W,0.04,45,2e-08,1.12077390615517
CuO,60:40 EG/W,0.045,45,2e-08,1.13655783706618
CuO,60:40 EG/W,0.05,45,2e-08,1.15250224029882
CuO,60:40 EG/W,0.055,45,2e-08,1.16860957559584
CuO,60:40 EG/W,0.06,45,2e-08,1.1848823532292
Fe,60:40 EG/W,0.005,45,7e-08,1.01486964990834
Fe,60:40 EG/W,0.01,45,7e-08,1.02988743839857
Fe,60:40 EG/W,0.015,45,7e-08,1.04505559029442
Fe,60:40 EG/W,0.02,45,7e-08,1.06037637519526
Fe,60:40 EG/W,0.025,45,7e-08,1.07585210860813
Fe,60:40 EG/W,0.03,45,7e-08,1.09148515311443
Fe,60:40 EG/W,0.035,45,7e-08,1.10727791957227
Fe,60:40 EG/W,0.04,45,7e-08,1.12323286835594
Fe,60:40 EG/W,0.045,45,7e-08,1.13935251063368
Fe,60:40 EG/W,0.05,45,7e-08,1.15563940968532
Fe,60:40 EG/W,0.055,45,7e-08,1.17209618226106
Fe,60:40 EG/W,0.06,45,7e-08,1.18872549998305
TiO2,60:40 EG/W,0.005,45,2.5e-08,1.01323728491889
TiO2,60:40 EG/W,0.01,45,2.5e-08,1.02659190471085
TiO2,60:40 EG/W,0.015,45,2.5e-08,1.04006542639977
TiO2,60:40 EG/W,0.02,45,2.5e-08,1.05365944503812
TiO2,60:40 EG/W,0.025,45,2.5e-08,1.06737558433637
TiO2,60:40 EG/W,0.03,45,2.5e-08,1.08121549730954
TiO2,60:40 EG/W,0.035,45,2.5e-08,1.0951808669413
TiO2,60:40 EG/W,0.04,45,2.5e-08,1.1092734068662
TiO2,60:40 EG/W,0.045,45,2.5e-08,1.12349486207069
TiO2,60:40 EG/W,0.05,45,2.5e-08,1.13784700961332
TiO2,60:40 EG/W,0.055,45,2.5e-08,1.15233165936508
TiO2,60:40 EG/W,0.06,45,2.5e-08,1.16695065477019
MgO,60:40 EG/W,0.005,45,4e-08,1.01473734516417
MgO,60:40 EG/W,0.01,45,4e-08,1.02962019802238
MgO,60:40 EG/W,0.015,45,4e-08,1.04465072424925
MgO,60:40 EG/W,0.02,45,4e-08,1.05983113271102
MgO,60:40 EG/W,0.025,45,4e-08,1.07516367654766
MgO,60:40 EG/W,0.03,45,4e-08,1.09065065428771
MgO,60:40 EG/W,0.035,45,4e-08,1.10629441099699
MgO,60:40 EG/W,0.04,45,4e-08,1.1220973394624
MgO,60:40 EG/W,0.045,45,4e-08,1.13806188141193
MgO,60:40 EG/W,0.05,45,4e-08,1.15419052877245
MgO,60:40 EG/W,0.055,45,4e-08,1.17048582496635
MgO,60:40 EG/W,0.06,45,4e-08,1.18695036624867
SiC,60:40 EG/W,0.005,45,3e-08,1.01504153051164
SiC,60:40 EG/W,0.01,45,3e-08,1.03023465284101
SiC,60:40 EG/W,0.015,45,3e-08,1.04558167025754
SiC,60:40 EG/W,0.02,45,3e-08,1.061084932929
SiC,60:40 EG/W,0.025,45,3e-08,1.07674683912127
SiC,60:40 EG/W,0.03,45,3e-08,1.09256983643515
SiC,60:40 EG/W,0.035,45,3e-08,1.10855642308149
SiC,60:40 EG/W,0.04,45,3e-08,1.12470914919609
SiC,60:40 EG/W,0.045,45,3e-08,1.14103061819585
SiC,60:40 EG/W,0.05,45,3e-08,1.15752348817754
SiC,60:40 EG/W,0.055,45,3e-08,1.17419047336099
SiC,60:40 EG/W,0.06,45,3e-08,1.19103434557819
SiO2,60:40 EG/W,0.005,45,2.5e-08,1.00730060584765
SiO2,60:40 EG/W,0.01,45,2.5e-08,1.01463683093981
SiO2,60:40 EG/W,0.015,45,2.5e-08,1.02200893659038
SiO2,60:40 EG/W,0.02,45,2.5e-08,1.02941718667565
SiO2,60:40 EG/W,0.025,45,2.5e-08,1.03686184766572
SiO2,60:40 EG/W,0.03,45,2.5e-08,1.04434318865655
SiO2,60:40 EG/W,0.035,45,2.5e-08,1.0518614814023
SiO2,60:40 EG/W,0.04,45,2.5e-08,1.05941700034828
SiO2,60:40 EG/W,0.045,45,2.5e-08,1.06701002266431
SiO2,60:40 EG/W,0.05,45,2.5e-08,1.07464082827867
SiO2,60:40 EG/W,0.055,45,2.5e-08,1.08230969991243
SiO2,60:40 EG/W,0.06,45,2.5e-08,1.09001692311442
ZnO,60:40 EG/W,0.005,45,5e-08,1.01386620243733
ZnO,60:40 EG/W,0.01,45,5e-08,1.02786118113391
ZnO,60:40 EG/W,0.015,45,5e-08,1.04198673838811
ZnO,60:40 EG/W,0.02,45,5e-08,1.05624471028821
ZnO,60:40 EG/W,0.025,45,5e-08,1.07063696750803
ZnO,60:40 EG/W,0.03,45,5e-08,1.08516541612508
ZnO,60:40 EG/W,0.035,45,5e-08,1.09983199846212
ZnO,60:40 EG/W,0.04,45,5e-08,1.11463869395283
ZnO,60:40 EG/W,0.045,45,5e-08,1.12958752003231
ZnO,60:40 EG/W,0.05,45,5e-08,1.1446805330535
ZnO,60:40 EG/W,0.055,45,5e-08,1.15991982923015
ZnO,60:40 EG/W,0.06,45,5e-08,1.17530754560732
Al2O3,EG,0.005,45,3e-08,1.01474899700954
Al2O3,EG,0.01,45,3e-08,1.02964373245954
Al2O3,EG,0.015,45,3e-08,1.04468637719099
Al2O3,EG,0.02,45,3e-08,1.05987914537421
Al2O3,EG,0.025,45,3e-08,1.0752242955954
Al2O3,EG,0.03,45,3e-08,1.09072413197591
Al2O3,EG,0.035,45,3e-08,1.10638100532561
Al2O3,EG,0.04,45,3e-08,1.12219731433149
Al2O3,EG,0.045,45,3e-08,1.13817550678273
Al2O3,EG,0.05,45,3e-08,1.15431808083358
Al2O3,EG,0.055,45,3e-08,1.17062758630547
Al2O3,EG,0.06,45,3e-08,1.18710662602964
CuO,EG,0.005,45,2e-08,1.01472719444545
CuO,EG,0.01,45,2e-08,1.02959969571568
CuO,EG,0.015,45,2e-08,1.0446196649913
CuO,EG,0.02,45,2e-08,1.05978930652475
CuO,EG,0.025,45,2e-08,1.07511086871871
CuO,EG,0.03,45,2e-08,1.09058664523698
CuO,EG,0.035,45,2e-08,1.10621897614925
CuO,EG,0.04,45,2e-08,1.12201024911059
