particle,fluid,phi,T,size,k_ratio
SiC,40:60 EG/W,0.035,30,1.5e-07,1.11771650771671
SiC,40:60 EG/W,0.04,30,1.5e-07,1.13529153486711
SiC,40:60 EG/W,0.045,30,1.5e-07,1.15306583136136
SiC,40:60 EG/W,0.05,30,1.5e-07,1.17104280555821
SiO2,40:60 EG/W,0.005,30,1.5e-07,1.00683471156832
SiO2,40:60 EG/W,0.01,30,1.5e-07,1.01370063643609
SiO2,40:60 EG/W,0.015,30,1.5e-07,1.02059798891371
SiO2,40:60 EG/W,0.02,30,1.5e-07,1.02752698527801
SiO2,40:60 EG/W,0.025,30,1.5e-07,1.03448784379487
SiO2,40:60 EG/W,0.03,30,1.5e-07,1.04148078474216
SiO2,40:60 EG/W,0.035,30,1.5e-07,1.04850603043291
SiO2,40:60 EG/W,0.04,30,1.5e-07,1.05556380523894
SiO2,40:60 EG/W,0.045,30,1.5e-07,1.06265433561471
SiO2,40:60 EG/W,0.05,30,1.5e-07,1.06977785012153
ZnO,40:60 EG/W,0.005,30,1.5e-07,1.01466806924537
ZnO,40:60 EG/W,0.01,30,1.5e-07,1.02948027807747
ZnO,40:60 EG/W,0.015,30,1.5e-07,1.04443876162456
ZnO,40:60 EG/W,0.02,30,1.5e-07,1.05954569739411
ZnO,40:60 EG/W,0.025,30,1.5e-07,1.07480330632954
ZnO,40:60 EG/W,0.03,30,1.5e-07,1.09021385389867
ZnO,40:60 EG/W,0.035,30,1.5e-07,1.10577965121512
ZnO,40:60 EG/W,0.04,30,1.5e-07,1.12150305619375
ZnO,40:60 EG/W,0.045,30,1.5e-07,1.13738647474133
ZnO,40:60 EG/W,0.05,30,1.5e-07,1.15343236198386
Al2O3,60:40 EG/W,0.005,30,1e-08,1.03898281136673
Al2O3,60:40 EG/W,0.01,30,1e-08,1.07899206701611
Al2O3,60:40 EG/W,0.015,30,1e-08,1.12006884827576
Al2O3,60:40 EG/W,0.02,30,1e-08,1.16225645837686
Al2O3,60:40 EG/W,0.025,30,1e-08,1.20560057472906
Al2O3,60:40 EG/W,0.03,30,1e-08,1.2501494138925
Al2O3,60:40 EG/W,0.035,30,1e-08,1.29595391049962
Al2O3,60:40 EG/W,0.04,30,1e-08,1.34306791152252
Al2O3,60:40 EG/W,0.045,30,1e-08,1.39154838744368
Al2O3,60:40 EG/W,0.05,30,1e-08,1.4414556620712
CuO,60:40 EG/W,0.005,30,1e-08,1.03872374784557
CuO,60:40 EG/W,0.01,30,1e-08,1.07846025405579
CuO,60:40 EG/W,0.015,30,1e-08,1.11924977569994
CuO,60:40 EG/W,0.02,30,1e-08,1.16113473211798
CuO,60:40 EG/W,0.025,30,1e-08,1.20415985207019
CuO,60:40 EG/W,0.03,30,1e-08,1.24837233306941
CuO,60:40 EG/W,0.035,30,1e-08,1.29382201408911
CuO,60:40 EG/W,0.04,30,1e-08,1.34056156297589
CuO,60:40 EG/W,0.045,30,1e-08,1.38864668004798
CuO,60:40 EG/W,0.05,30,1e-08,1.43813631953463
Fe,60:40 EG/W,0.005,30,1e-08,1.04031951702445
Fe,60:40 EG/W,0.01,30,1e-08,1.0817375738828
Fe,60:40 EG/W,0.015,30,1e-08,1.12429968662742
Fe,60:40 EG/W,0.02,30,1e-08,1.1680539210277
Fe,60:40 EG/W,0.025,30,1e-08,1.21305107364337
Fe,60:40 EG/W,0.03,30,1e-08,1.2593448685513
Fe,60:40 EG/W,0.035,30,1e-08,1.30699217132758
Fe,60:40 EG/W,0.04,30,1e-08,1.35605322207693
Fe,60:40 EG/W,0.045,30,1e-08,1.40659188951708
Fe,60:40 EG/W,0.05,30,1e-08,1.45867594837174
TiO2,60:40 EG/W,0.005,30,1e-08,1.0328141926669
TiO2,60:40 EG/W,0.01,30,1e-08,1.06635417152334
TiO2,60:40 EG/W,0.015,30,1e-08,1.10064428531343
TiO2,60:40 EG/W,0.02,30,1e-08,1.13570998423717
TiO2,60:40 EG/W,0.025,30,1e-08,1.17157788294563
TiO2,60:40 EG/W,0.03,30,1e-08,1.20827582790953
TiO2,60:40 EG/W,0.035,30,1e-08,1.24583296951968
TiO2,60:40 EG/W,0.04,30,1e-08,1.28427983931166
TiO2,60:40 EG/W,0.045,30,1e-08,1.32364843274454
TiO2,60:40 EG/W,0.05,30,1e-08,1.36397229800548
MgO,60:40 EG/W,0.005,30,1e-08,1.03955426263195
MgO,60:40 EG/W,0.01,30,1e-08,1.08016548751293
MgO,60:40 EG/W,0.015,30,1e-08,1.12187661430306
MgO,60:40 EG/W,0.02,30,1e-08,1.1647329405213
MgO,60:40 EG/W,0.025,30,1e-08,1.20878228563845
MgO,60:40 EG/W,0.03,30,1e-08,1.2540751690676
MgO,60:40 EG/W,0.035,30,1e-08,1.30066500344458
MgO,60:40 EG/W,0.04,30,1e-08,1.34860830475331
MgO,60:40 EG/W,0.045,30,1e-08,1.39796492103384
MgO,60:40 EG/W,0.05,30,1e-08,1.44879828161926
SiC,60:40 EG/W,0.005,30,1e-08,1.04145120485729
SiC,60:40 EG/W,0.01,30,1e-08,1.08406392673059
SiC,60:40 EG/W,0.015,30,1e-08,1.12788768019212
SiC,60:40 EG/W,0.02,30,1e-08,1.17297483473909
SiC,60:40 EG/W,0.025,30,1e-08,1.21938082356563
SiC,60:40 EG/W,0.03,30,1e-08,1.26716437092684
SiC,60:40 EG/W,0.035,30,1e-08,1.31638774005581
SiC,60:40 EG/W,0.04,30,1e-08,1.36711700383422
SiC,60:40 EG/W,0.045,30,1e-08,1.41942234069081
SiC,60:40 EG/W,0.05,30,1e-08,1.47337835851425
SiO2,60:40 EG/W,0.005,30,1e-08,1.01562483334954
SiO2,60:40 EG/W,0.01,30,1e-08,1.03141327576534
SiO2,60:40 EG/W,0.015,30,1e-08,1.04736791052062
SiO2,60:40 EG/W,0.02,30,1e-08,1.06349137556042
SiO2,60:40 EG/W,0.025,30,1e-08,1.07978636495569
SiO2,60:40 EG/W,0.03,30,1e-08,1.09625563040393
SiO2,60:40 EG/W,0.035,30,1e-08,1.11290198277826
SiO2,60:40 EG/W,0.04,30,1e-08,1.12972829372678
SiO2,60:40 EG/W,0.045,30,1e-08,1.14673749732403
SiO2,60:40 EG/W,0.05,30,1e-08,1.16393259177659
ZnO,60:40 EG/W,0.005,30,1e-08,1.03536166640157
ZnO,60:40 EG/W,0.01,30,1e-08,1.07156690784333
ZnO,60:40 EG/W,0.015,30,1e-08,1.1086462747538
ZnO,60:40 EG/W,0.02,30,1e-08,1.14663181078306
ZnO,60:40 EG/W,0.025,30,1e-08,1.18555714516207
ZnO,60:40 EG/W,0.03,30,1e-08,1.22545759200296
ZnO,60:40 EG/W,0.035,30,1e-08,1.26637025715677
ZnO,60:40 EG/W,0.04,30,1e-08,1.30833415330807
ZnO,60:40 EG/W,0.045,30,1e-08,1.35139032405694
ZnO,60:40 EG/W,0.05,30,1e-08,1.39558197781796
Al2O3,60:40 EG/W,0.005,30,2e-08,1.0247798305228
Al2O3,60:40 EG/W,0.01,30,2e-08,1.04997243049845
Al2O3,60:40 EG/W,0.015,30,2e-08,1.07558820009363
Al2O3,60:40 EG/W,0.02,30,2e-08,1.10163789182532
Al2O3,60:40 EG/W,0.025,30,2e-08,1.12813262561007
Al2O3,60:40 EG/W,0.03,30,2e-08,1.1550839045911
Al2O3,60:40 EG/W,0.035,30,2e-08,1.18250363179073
Al2O3,60:40 EG/W,0.04,30,2e-08,1.21040412763883
Al2O3,60:40 EG/W,0.045,30,2e-08,1.23879814843129
Al2O3,60:40 EG/W,0.05,30,2e-08,1.26769890577686
CuO,60:40 EG/W,0.005,30,2e-08,1.02464557411481
CuO,60:40 EG/W,0.01,30,2e-08,1.04969943862901
CuO,60:40 EG/W,0.015,30,2e-08,1.07517182418732
CuO,60:40 EG/W,0.02,30,2e-08,1.10107330611613
CuO,60:40 EG/W,0.025,30,2e-08,1.12741481906274
CuO,60:40 EG/W,0.03,30,2e-08,1.15420767238697
CuO,60:40 EG/W,0.035,30,2e-08,1.18146356635091
CuO,60:40 EG/W,0.04,30,2e-08,1.20919460915527
CuO,60:40 EG/W,0.045,30,2e-08,1.23741333487456
CuO,60:40 EG/W,0.05,30,2e-08,1.26613272234698
Fe,60:40 EG/W,0.005,30,2e-08,1.02546014433922
Fe,60:40 EG/W,0.01,30,2e-08,1.05135613353595
Fe,60:40 EG/W,0.015,30,2e-08,1.07769925586389
Fe,60:40 EG/W,0.02,30,2e-08,1.10450119280942
Fe,60:40 EG/W,0.025,30,2e-08,1.13177403634338
Fe,60:40 EG/W,0.03,30,2e-08,1.1595303071112
Fe,60:40 EG/W,0.035,30,2e-08,1.18778297359909
Fe,60:40 EG/W,0.04,30,2e-08,1.21654547233777
Fe,60:40 EG/W,0.045,30,2e-08,1.24583172920988
Fe,60:40 EG/W,0.05,30,2e-08,1.27565618193216
TiO2,60:40 EG/W,0.005,30,2e-08,1.0214217749153
TiO2,60:40 EG/W,0.01,30,2e-08,1.04315167834417
TiO2,60:40 EG/W,0.015,30,2e-08,1.06519640657722
TiO2,60:40 EG/W,0.02,30,2e-08,1.08756285135384
TiO2,60:40 EG/W,0.025,30,2e-08,1.11025810704545
TiO2,60:40 EG/W,0.03,30,2e-08,1.13328947815792
TiO2,60:40 EG/W,0.035,30,2e-08,1.15666448716984
TiO2,60:40 EG/W,0.04,30,2e-08,1.1803908827242
TiO2,60:40 EG/W,0.045,30,2e-08,1.20447664819239
TiO2,60:40 EG/W,0.05,30,2e-08,1.22893001063022
MgO,60:40 EG/W,0.005,30,2e-08,1.02507335614659
MgO,60:40 EG/W,0.01,30,2e-08,1.05056936015225
MgO,60:40 EG/W,0.015,30,2e-08,1.07649878936683
MgO,60:40 EG/W,0.02,30,2e-08,1.10287279070552
MgO,60:40 EG/W,0.025,30,2e-08,1.12970289662678
MgO,60:40 EG/W,0.03,30,2e-08,1.1570010419464
MgO,60:40 EG/W,0.035,30,2e-08,1.18477958153925
MgO,60:40 EG/W,0.04,30,2e-08,1.21305130898392
MgO,60:40 EG/W,0.045,30,2e-08,1.2418294762093
MgO,60:40 EG/W,0.05,30,2e-08,1.27112781420645
SiC,60:40 EG/W,0.005,30,2e-08,1.02601448185069
SiC,60:40 EG/W,0.01,30,2e-08,1.05248407907557
SiC,60:40 EG/W,0.015,30,2e-08,1.0794208402231
SiC,60:40 EG/W,0.02,30,2e-08,1.10683724291967
SiC,60:40 EG/W,0.025,30,2e-08,1.13474621314175
SiC,60:40 EG/W,0.03,30,2e-08,1.16316114553629
SiC,60:40 EG/W,0.035,30,2e-08,1.19209592485636
SiC,60:40 EG/W,0.04,30,2e-08,1.22156494858412
SiC,60:40 EG/W,0.045,30,2e-08,1.25158315081863
SiC,60:40 EG/W,0.05,30,2e-08,1.28216602751164
SiO2,60:40 EG/W,0.005,30,2e-08,1.0107665337644
SiO2,60:40 EG/W,0.01,30,2e-08,1.0216106247023
SiO2,60:40 EG/W,0.015,30,2e-08,1.0325331138725
SiO2,60:40 EG/W,0.02,30,2e-08,1.04353485453891
SiO2,60:40 EG/W,0.025,30,2e-08,1.05461671239275
SiO2,60:40 EG/W,0.03,30,2e-08,1.06577956577967
SiO2,60:40 EG/W,0.035,30,2e-08,1.07702430593176
SiO2,60:40 EG/W,0.04,30,2e-08,1.0883518372048
SiO2,60:40 EG/W,0.045,30,2e-08,1.09976307732067
SiO2,60:40 EG/W,0.05,30,2e-08,1.11125895761523
ZnO,60:40 EG/W,0.005,30,2e-08,1.02284606067461
ZnO,60:40 EG/W,0.01,30,2e-08,1.04604275319359
ZnO,60:40 EG/W,0.015,30,2e-08,1.06959821200673
ZnO,60:40 EG/W,0.02,30,2e-08,1.09352082514403
ZnO,60:40 EG/W,0.025,30,2e-08,1.11781924417445
ZnO,60:40 EG/W,0.03,30,2e-08,1.14250239463796
ZnO,60:40 EG/W,0.035,30,2e-08,1.16757948697687
ZnO,60:40 EG/W,0.04,30,2e-08,1.19306002799485
ZnO,60:40 EG/W,0.045,30,2e-08,1.21895383287355
ZnO,60:40 EG/W,0.05,30,2e-08,1.24527103777856
Al2O3,60:40 EG/W,0.005,30,3e-08,1.02099128472307
Al2O3,60:40 EG/W,0.01,30,3e-08,1.04227839539124
Al2O3,60:40 EG/W,0.015,30,3e-08,1.06386762990517
Al2O3,60:40 EG/W,0.02,30,3e-08,1.08576546621297
Al2O3,60:40 EG/W,0.025,30,3e-08,1.10797856879066
Al2O3,60:40 EG/W,0.03,30,3e-08,1.13051379540448
Al2O3,60:40 EG/W,0.035,30,3e-08,1.15337820416958
Al2O3,60:40 EG/W,0.04,30,3e-08,1.17657906092037
Al2O3,60:40 EG/W,0.045,30,3e-08,1.20012384690854
Al2O3,60:40 EG/W,0.05,30,3e-08,1.22402026684604
CuO,60:40 EG/W,0.005,30,3e-08,1.0208900567517
CuO,60:40 EG/W,0.01,30,3e-08,1.042073083202
CuO,60:40 EG/W,0.015,30,3e-08,1.06355528594189
CuO,60:40 EG/W,0.02,30,3e-08,1.0853430481255
CuO,60:40 EG/W,0.025,30,3e-08,1.10744293579355
CuO,60:40 EG/W,0.03,30,3e-08,1.12986170447063
CuO,60:40 EG/W,0.035,30,3e-08,1.15260630604999
CuO,60:40 EG/W,0.04,30,3e-08,1.17568389598085
CuO,60:40 EG/W,0.045,30,3e-08,1.19910184077363
CuO,60:40 EG/W,0.05,30,3e-08,1.22286772583972
Fe,60:40 EG/W,0.005,30,3e-08,1.02149883091589
Fe,60:40 EG/W,0.01,30,3e-08,1.04330801909169
Fe,60:40 EG/W,0.015,30,3e-08,1.06543433386761
Fe,60:40 EG/W,0.02,30,3e-08,1.08788474289105
Fe,60:40 EG/W,0.025,30,3e-08,1.11066641943202
Fe,60:40 EG/W,0.03,30,3e-08,1.1337867500246
Fe,60:40 EG/W,0.035,30,3e-08,1.15725334245188
Fe,60:40 EG/W,0.04,30,3e-08,1.18107403409226
Fe,60:40 EG/W,0.045,30,3e-08,1.20525690064651
Fe,60:40 EG/W,0.05,30,3e-08,1.22981026526595
TiO2,60:40 EG/W,0.005,30,3e-08,1.01838694040597
TiO2,60:40 EG/W,0.01,30,3e-08,1.03700065710432
TiO2,60:40 EG/W,0.015,30,3e-08,1.05584537156383
TiO2,60:40 EG/W,0.02,30,3e-08,1.07492541068502
TiO2,60:40 EG/W,0.025,30,3e-08,1.09424521011234
TiO2,60:40 EG/W,0.03,30,3e-08,1.11380931767193
TiO2,60:40 EG/W,0.035,30,3e-08,1.13362239694067
TiO2,60:40 EG/W,0.04,30,3e-08,1.15368923095237
TiO2,60:40 EG/W,0.045,30,3e-08,1.17401472604728
TiO2,60:40 EG/W,0.05,30,3e-08,1.19460391587135
MgO,60:40 EG/W,0.005,30,3e-08,1.02121145631446
MgO,60:40 EG/W,0.01,30,3e-08,1.04272499911299
MgO,60:40 EG/W,0.015,30,3e-08,1.06454712800058
MgO,60:40 EG/W,0.02,30,3e-08,1.08668453038729
MgO,60:40 EG/W,0.025,30,3e-08,1.10914408832083
MgO,60:40 EG/W,0.03,30,3e-08,1.13193288561969
MgO,60:40 EG/W,0.035,30,3e-08,1.15505821532222
MgO,60:40 EG/W,0.04,30,3e-08,1.17852758746819
MgO,60:40 EG/W,0.045,30,3e-08,1.20234873723025
MgO,60:40 EG/W,0.05,30,3e-08,1.22652963341386
SiC,60:40 EG/W,0.005,30,3e-08,1.02190284338891
SiC,60:40 EG/W,0.01,30,3e-08,1.04412786199461
SiC,60:40 EG/W,0.015,30,3e-08,1.06668221693633
SiC,60:40 EG/W,0.02,30,3e-08,1.08957328314829
SiC,60:40 EG/W,0.025,30,3e-08,1.11280865741974
SiC,60:40 EG/W,0.03,30,3e-08,1.13639616680063
SiC,60:40 EG/W,0.035,30,3e-08,1.16034387739219
SiC,60:40 EG/W,0.04,30,3e-08,1.18466010354354
SiC,60:40 EG/W,0.045,30,3e-08,1.20935341747599
SiC,60:40 EG/W,0.05,30,3e-08,1.23443265935869
SiO2,60:40 EG/W,0.005,30,3e-08,1.00950440285004
SiO2,60:40 EG/W,0.01,30,3e-08,1.01906921954829
SiO2,60:40 EG/W,0.015,30,3e-08,1.02869502795376
SiO2,60:40 EG/W,0.02,30,3e-08,1.0383824133187
SiO2,60:40 EG/W,0.025,30,3e-08,1.04813196840714
SiO2,60:40 EG/W,0.03,30,3e-08,1.05794429361588
SiO2,60:40 EG/W,0.035,30,3e-08,1.06781999709769
SiO2,60:40 EG/W,0.04,30,3e-08,1.07775969488696
SiO2,60:40 EG/W,0.045,30,3e-08,1.08776401102781
SiO2,60:40 EG/W,0.05,30,3e-08,1.0978335777047
ZnO,60:40 EG/W,0.005,30,3e-08,1.01950786933696
ZnO,60:40 EG/W,0.01,30,3e-08,1.03927110386153
ZnO,60:40 EG/W,0.015,30,3e-08,1.05929475084545
ZnO,60:40 EG/W,0.02,30,3e-08,1.07958399145444
ZnO,60:40 EG/W,0.025,30,3e-08,1.10014414521781
ZnO,60:40 EG/W,0.03,30,3e-08,1.12098067467828
ZnO,60:40 EG/W,0.035,30,3e-08,1.14209919023051
ZnO,60:40 EG/W,0.04,30,3e-08,1.16350545515754
ZnO,60:40 EG/W,0.045,30,3e-08,1.18520539087442
ZnO,60:40 EG/W,0.05,30,3e-08,1.20720508238918
Al2O3,60:40 EG/W,0.005,30,4e-08,1.01925639206436
Al2O3,60:40 EG/W,0.01,30,4e-08,1.03876158690019
Al2O3,60:40 EG/W,0.015,30,4e-08,1.05852043785652
Al2O3,60:40 EG/W,0.02,30,4e-08,1.07853792533972
Al2O3,60:40 EG/W,0.025,30,4e-08,1.0988191609987
Al2O3,60:40 EG/W,0.03,30,4e-08,1.11936939207671
Al2O3,60:40 EG/W,0.035,30,4e-08,1.14019400593735
Al2O3,60:40 EG/W,0.04,30,4e-08,1.16129853477325
Al2O3,60:40 EG/W,0.045,30,4e-08,1.18268866050571
Al2O3,60:40 EG/W,0.05,30,4e-08,1.20437021988478
CuO,60:40 EG/W,0.005,30,4e-08,1.01917007409931
CuO,60:40 EG/W,0.01,30,4e-08,1.03858671828151
CuO,60:40 EG/W,0.015,30,4e-08,1.05825472050371
CuO,60:40 EG/W,0.02,30,4e-08,1.07817899349554
CuO,60:40 EG/W,0.025,30,4e-08,1.09836457885027
CuO,60:40 EG/W,0.03,30,4e-08,1.11881665127788
CuO,60:40 EG/W,0.035,30,4e-08,1.13954052302774
CuO,60:40 EG/W,0.04,30,4e-08,1.16054164848874
CuO,60:40 EG/W,0.045,30,4e-08,1.18182562897538
CuO,60:40 EG/W,0.05,30,4e-08,1.20339821770848
Fe,60:40 EG/W,0.005,30,4e-08,1.01968622277084
Fe,60:40 EG/W,0.01,30,4e-08,1.03963251706163
Fe,60:40 EG/W,0.015,30,4e-08,1.05984407078518
Fe,60:40 EG/W,0.02,30,4e-08,1.08032621076277
Fe,60:40 EG/W,0.025,30,4e-08,1.10108440740463
Fe,60:40 EG/W,0.03,30,4e-08,1.12212427958097
Fe,60:40 EG/W,0.035,30,4e-08,1.14345159969264
Fe,60:40 EG/W,0.04,30,4e-08,1.16507229895109
Fe,60:40 EG/W,0.045,30,4e-08,1.18699247287766
Fe,60:40 EG/W,0.05,30,4e-08,1.20921838703306
TiO2,60:40 EG/W,0.005,30,4e-08,1.0169955293516
TiO2,60:40 EG/W,0.01,30,4e-08,1.0341847211806
TiO2,60:40 EG/W,0.015,30,4e-08,1.05157090460338
TiO2,60:40 EG/W,0.02,30,4e-08,1.06915748548076
TiO2,60:40 EG/W,0.025,30,4e-08,1.08694794864227
TiO2,60:40 EG/W,0.03,30,4e-08,1.10494586018819
TiO2,60:40 EG/W,0.035,30,4e-08,1.12315486987261
TiO2,60:40 EG/W,0.04,30,4e-08,1.14157871357092
TiO2,60:40 EG/W,0.045,30,4e-08,1.16022121583498
TiO2,60:40 EG/W,0.05,30,4e-08,1.17908629253998
MgO,60:40 EG/W,0.005,30,4e-08,1.01944350778432
MgO,60:40 EG/W,0.01,30,4e-08,1.03914069302515
MgO,60:40 EG/W,0.015,30,4e-08,1.05909655287689
MgO,60:40 EG/W,0.02,30,4e-08,1.07931621661241
MgO,60:40 EG/W,0.025,30,4e-08,1.0998049500184
MgO,60:40 EG/W,0.03,30,4e-08,1.12056815996737
MgO,60:40 EG/W,0.035,30,4e-08,1.14161139917465
MgO,60:40 EG/W,0.04,30,4e-08,1.16294037114915
MgO,60:40 EG/W,0.045,30,4e-08,1.18456093534717
MgO,60:40 EG/W,0.05,30,4e-08,1.20647911253908
SiC,60:40 EG/W,0.005,30,4e-08,1.02002308097857
SiC,60:40 EG/W,0.01,30,4e-08,1.0403152403982
SiC,60:40 EG/W,0.015,30,4e-08,1.06088193893129
SiC,60:40 EG/W,0.02,30,4e-08,1.08172878601496
SiC,60:40 EG/W,0.025,30,4e-08,1.10286154495174
SiC,60:40 EG/W,0.03,30,4e-08,1.12428613822166
SiC,60:40 EG/W,0.035,30,4e-08,1.14600865301584
SiC,60:40 EG/W,0.04,30,4e-08,1.16803534700262
SiC,60:40 EG/W,0.045,30,4e-08,1.19037265433759
SiC,60:40 EG/W,0.05,30,4e-08,1.21302719192969
SiO2,60:40 EG/W,0.005,30,4e-08,1.0089324859797
SiO2,60:40 EG/W,0.01,30,4e-08,1.01791832368444
SiO2,60:40 EG/W,0.015,30,4e-08,1.02695799253267
SiO2,60:40 EG/W,0.02,30,4e-08,1.0360519777042
SiO2,60:40 EG/W,0.025,30,4e-08,1.04520077022696
SiO2,60:40 EG/W,0.03,30,4e-08,1.05440486706538
SiO2,60:40 EG/W,0.035,30,4e-08,1.06366477121041
SiO2,60:40 EG/W,0.04,30,4e-08,1.07298099177113
SiO2,60:40 EG/W,0.045,30,4e-08,1.08235404406803
SiO2,60:40 EG/W,0.05,30,4e-08,1.0917844497281
ZnO,60:40 EG/W,0.005,30,4e-08,1.01797748357164
ZnO,60:40 EG/W,0.01,30,4e-08,1.03617172601334
ZnO,60:40 EG/W,0.015,30,4e-08,1.05458667137349
ZnO,60:40 EG/W,0.02,30,4e-08,1.07322635996994
ZnO,60:40 EG/W,0.025,30,4e-08,1.09209493134527
ZnO,60:40 EG/W,0.03,30,4e-08,1.11119662733165
ZnO,60:40 EG/W,0.035,30,4e-08,1.13053579523002
ZnO,60:40 EG/W,0.04,30,4e-08,1.15011689110851
ZnO,60:40 EG/W,0.045,30,4e-08,1.16994448322553
ZnO,60:40 EG/W,0.05,30,4e-08,1.19002325558284
Al2O3,60:40 EG/W,0.005,30,5e-08,1.01826423120385
Al2O3,60:40 EG/W,0.01,30,5e-08,1.03675221271109
Al2O3,60:40 EG/W,0.015,30,5e-08,1.05546808152177
Al2O3,60:40 EG/W,0.02,30,5e-08,1.07441607725566
Al2O3,60:40 EG/W,0.025,30,5e-08,1.0936005453541
Al2O3,60:40 EG/W,0.03,30,5e-08,1.1130259404023
Al2O3,60:40 EG/W,0.035,30,5e-08,1.13269682957777
Al2O3,60:40 EG/W,0.04,30,5e-08,1.15261789623014
Al2O3,60:40 EG/W,0.045,30,5e-08,1.17279394359863
Al2O3,60:40 EG/W,0.05,30,5e-08,1.19322989867303
CuO,60:40 EG/W,0.005,30,5e-08,1.01818634466779
CuO,60:40 EG/W,0.01,30,5e-08,1.03659452957821
CuO,60:40 EG/W,0.015,30,5e-08,1.05522863870945
CuO,60:40 EG/W,0.02,30,5e-08,1.07409285690426
CuO,60:40 EG/W,0.025,30,5e-08,1.09319147300315
CuO,60:40 EG/W,0.03,30,5e-08,1.11252888309519
CuO,60:40 EG/W,0.035,30,5e-08,1.13210959389143
CuO,60:40 EG/W,0.04,30,5e-08,1.15193822622656
CuO,60:40 EG/W,0.045,30,5e-08,1.17201951869432
CuO,60:40 EG/W,0.05,30,5e-08,1.19235833142289
Fe,60:40 EG/W,0.005,30,5e-08,1.01865021603429
Fe,60:40 EG/W,0.01,30,5e-08,1.03753376970646
Fe,60:40 EG/W,0.015,30,5e-08,1.05665506760304
Fe,60:40 EG/W,0.02,30,5e-08,1.07601862797147
Fe,60:40 EG/W,0.025,30,5e-08,1.09562908427943
Fe,60:40 EG/W,0.03,30,5e-08,1.11549118891118
Fe,60:40 EG/W,0.035,30,5e-08,1.13560981700717
Fe,60:40 EG/W,0.04,30,5e-08,1.15598997045334
Fe,60:40 EG/W,0.045,30,5e-08,1.17663678202706
Fe,60:40 EG/W,0.05,30,5e-08,1.19755551970684
TiO2,60:40 EG/W,0.005,30,5e-08,1.01619883355881
TiO2,60:40 EG/W,0.01,30,5e-08,1.03257355163139
TiO2,60:40 EG/W,0.015,30,5e-08,1.04912703444592
TiO2,60:40 EG/W,0.02,30,5e-08,1.06586222546335
TiO2,60:40 EG/W,0.025,30,5e-08,1.08278213312218
TiO2,60:40 EG/W,0.03,30,5e-08,1.09988983264151
TiO2,60:40 EG/W,0.035,30,5e-08,1.11718846788423
TiO2,60:40 EG/W,0.04,30,5e-08,1.13468125328316
TiO2,60:40 EG/W,0.045,30,5e-08,1.1523714758323
TiO2,60:40 EG/W,0.05,30,5e-08,1.17026249714585
MgO,60:40 EG/W,0.005,30,5e-08,1.01843267565367
MgO,60:40 EG/W,0.01,30,5e-08,1.03709326065487
MgO,60:40 EG/W,0.015,30,5e-08,1.05598600824846
MgO,60:40 EG/W,0.02,30,5e-08,1.07511527817389
MgO,60:40 EG/W,0.025,30,5e-08,1.09448554001919
MgO,60:40 EG/W,0.03,30,5e-08,1.11410137670267
MgO,60:40 EG/W,0.035,30,5e-08,1.1339674880878
MgO,60:40 EG/W,0.04,30,5e-08,1.15408869473733
MgO,60:40 EG/W,0.045,30,5e-08,1.17446994181303
MgO,60:40 EG/W,0.05,30,5e-08,1.19511630312757
SiC,60:40 EG/W,0.005,30,5e-08,1.01894935483501
SiC,60:40 EG/W,0.01,30,5e-08,1.03813961671347
SiC,60:40 EG/W,0.015,30,5e-08,1.05757540907592
SiC,60:40 EG/W,0.02,30,5e-08,1.07726147443416
SiC,60:40 EG/W,0.025,30,5e-08,1.09720267822928
SiC,60:40 EG/W,0.03,30,5e-08,1.11740401284067
SiC,60:40 EG/W,0.035,30,5e-08,1.13787060175292
SiC,60:40 EG/W,0.04,30,5e-08,1.15860770388799
SiC,60:40 EG/W,0.045,30,5e-08,1.17962071811024
SiC,60:40 EG/W,0.05,30,5e-08,1.20091518791257
SiO2,60:40 EG/W,0.005,30,5e-08,1.00860721489631
SiO2,60:40 EG/W,0.01,30,5e-08,1.01726396133433
SiO2,60:40 EG/W,0.015,30,5e-08,1.02597066810316
SiO2,60:40 EG/W,0.02,30,5e-08,1.03472776895549
SiO2,60:40 EG/W,0.025,30,5e-08,1.04353570267969
SiO2,60:40 EG/W,0.03,30,5e-08,1.05239491317309
SiO2,60:40 EG/W,0.035,30,5e-08,1.06130584951652
SiO2,60:40 EG/W,0.04,30,5e-08,1.07026896605023
SiO2,60:40 EG/W,0.045,30,5e-08,1.0792847224511
SiO2,60:40 EG/W,0.05,30,5e-08,1.08835358381122
ZnO,60:40 EG/W,0.005,30,5e-08,1.01710142125728
ZnO,60:40 EG/W,0.01,30,5e-08,1.03439893272769
ZnO,60:40 EG/W,0.015,30,5e-08,1.05189592650565
ZnO,60:40 EG/W,0.02,30,5e-08,1.06959587337752
ZnO,60:40 EG/W,0.025,30,5e-08,1.08750232511682
ZnO,60:40 EG/W,0.03,30,5e-08,1.10561891686029
ZnO,60:40 EG/W,0.035,30,5e-08,1.12394936956808
ZnO,60:40 EG/W,0.04,30,5e-08,1.14249749257158
ZnO,60:40 EG/W,0.045,30,5e-08,1.16126718621258
ZnO,60:40 EG/W,0.05,30,5e-08,1.18026244457757
Al2O3,60:40 EG/W,0.005,30,6e-08,1.01762260613084
Al2O3,60:40 EG/W,0.01,30,6e-08,1.03545347312598
