particle,fluid,phi,T,size,k_ratio
CuO,EG,0.035,35,4.00E-08,1.274788641
CuO,60:40 EG/W,0.045,50,1.25E-07,1.274811861
CuO,H2O,0.045,50,5.00E-08,1.274825024
CuO,EG,0.045,45,9.00E-08,1.274885183
CuO,EG,0.045,50,1.25E-07,1.275041245
CuO,60:40 EG/W,0.05,40,6.00E-08,1.275062166
CuO,60:40 EG/W,0.02,45,8.00E-08,1.275148669
Al2O3,H2O,0.02,30,9.00E-08,1.275204427
CuO,40:60 EG/W,0.02,35,3.00E-08,1.275227439
CuO,H2O,0.015,45,3.00E-08,1.275246249
CuO,40:60 EG/W,0.035,50,1.00E-07,1.275311206
CuO,60:40 EG/W,0.025,35,4.00E-08,1.27532652
Al2O3,H2O,0.02,35,1.50E-07,1.275355815
CuO,60:40 EG/W,0.015,40,5.00E-08,1.275412417
CuO,H2O,0.045,30,1.00E-08,1.275469728
CuO,40:60 EG/W,0.04,50,1.00E-07,1.275476833
CuO,EG,0.05,30,2.00E-08,1.275479842
CuO,EG,0.035,50,1.25E-07,1.275694364
CuO,40:60 EG/W,0.035,30,2.00E-08,1.275832479
CuO,EG,0.035,45,9.00E-08,1.275914523
CuO,H2O,0.03,50,5.00E-08,1.276032691
CuO,EG,0.03,40,6.00E-08,1.276057621
CuO,60:40 EG/W,0.035,50,1.25E-07,1.276086669
CuO,40:60 EG/W,0.015,40,4.00E-08,1.276123765
CuO,40:60 EG/W,0.045,40,5.00E-08,1.276143038
CuO,60:40 EG/W,0.03,45,9.00E-08,1.276156804
Al2O3,60:40 EG/W,0.015,30,1.25E-07,1.276244061
CuO,60:40 EG/W,0.045,45,9.00E-08,1.276259622
CuO,EG,0.04,50,1.25E-07,1.276263549
CuO,EG,0.045,40,6.00E-08,1.276282439
CuO,EG,0.04,45,9.00E-08,1.276302154
CuO,60:40 EG/W,0.04,50,1.25E-07,1.276355212
CuO,40:60 EG/W,0.05,35,3.00E-08,1.27657595
Al2O3,H2O,0.01,50,1.25E-07,1.276652052
CuO,60:40 EG/W,0.025,40,6.00E-08,1.276667916
CuO,60:40 EG/W,0.015,45,7.00E-08,1.276827486
Al2O3,40:60 EG/W,0.01,30,5.00E-08,1.276958658
CuO,40:60 EG/W,0.05,50,9.00E-08,1.277086817
CuO,H2O,0.04,50,5.00E-08,1.277222903
CuO,EG,0.015,35,3.00E-08,1.277223026
CuO,60:40 EG/W,0.045,35,4.00E-08,1.277265788
CuO,40:60 EG/W,0.03,40,5.00E-08,1.277456785
CuO,40:60 EG/W,0.045,45,7.00E-08,1.277594428
CuO,H2O,0.035,50,5.00E-08,1.277751093
Al2O3,H2O,0.025,30,1.25E-07,1.277917924
Al2O3,40:60 EG/W,0.01,40,1.25E-07,1.278040737
Al2O3,40:60 EG/W,0.015,30,1.00E-07,1.278062884
CuO,EG,0.04,40,6.00E-08,1.278178493
CuO,60:40 EG/W,0.04,45,9.00E-08,1.278197914
CuO,EG,0.035,40,6.00E-08,1.278228278
CuO,60:40 EG/W,0.035,45,9.00E-08,1.278288378
CuO,H2O,0.025,30,1.00E-08,1.278334289
CuO,40:60 EG/W,0.025,50,9.00E-08,1.278407929
CuO,40:60 EG/W,0.03,45,7.00E-08,1.278567191
CuO,40:60 EG/W,0.04,40,5.00E-08,1.278590353
Al2O3,H2O,0.015,35,9.00E-08,1.278628808
CuO,EG,0.05,45,8.00E-08,1.279082189
CuO,40:60 EG/W,0.035,40,5.00E-08,1.279154875
CuO,60:40 EG/W,0.045,40,6.00E-08,1.279326223
CuO,60:40 EG/W,0.03,35,4.00E-08,1.279581797
CuO,H2O,0.04,30,1.00E-08,1.279626247
CuO,EG,0.025,45,8.00E-08,1.279806235
CuO,40:60 EG/W,0.04,45,7.00E-08,1.279927652
Al2O3,60:40 EG/W,0.01,30,6.00E-08,1.279996777
CuO,60:40 EG/W,0.01,40,4.00E-08,1.280005523
CuO,60:40 EG/W,0.05,45,8.00E-08,1.28004255
CuO,60:40 EG/W,0.04,35,4.00E-08,1.280082439
CuO,40:60 EG/W,0.035,45,7.00E-08,1.280378623
CuO,60:40 EG/W,0.05,30,2.00E-08,1.280523611
CuO,EG,0.015,50,9.00E-08,1.280722711
CuO,EG,0.045,30,2.00E-08,1.280898659
CuO,60:40 EG/W,0.035,35,4.00E-08,1.280983034
CuO,60:40 EG/W,0.03,40,6.00E-08,1.281100215
Al2O3,60:40 EG/W,0.01,35,1.00E-07,1.281273762
CuO,40:60 EG/W,0.045,50,9.00E-08,1.281306408
CuO,H2O,0.03,30,1.00E-08,1.281542973
CuO,40:60 EG/W,0.01,50,6.00E-08,1.281776939
CuO,H2O,0.035,30,1.00E-08,1.281783503
CuO,40:60 EG/W,0.045,35,3.00E-08,1.281940721
CuO,60:40 EG/W,0.04,40,6.00E-08,1.281960039
CuO,EG,0.025,30,2.00E-08,1.28196929
CuO,EG,0.02,40,5.00E-08,1.281985869
CuO,EG,0.02,50,1.00E-07,1.282157679
Al2O3,60:40 EG/W,0.01,40,1.50E-07,1.282257504
CuO,40:60 EG/W,0.02,45,6.00E-08,1.282264837
CuO,60:40 EG/W,0.015,50,9.00E-08,1.282335492
Al2O3,H2O,0.01,45,9.00E-08,1.282442812
CuO,60:40 EG/W,0.035,40,6.00E-08,1.282680036
Al2O3,40:60 EG/W,0.01,35,8.00E-08,1.282752837
CuO,40:60 EG/W,0.025,35,3.00E-08,1.28279964
CuO,40:60 EG/W,0.03,50,9.00E-08,1.28291265
CuO,40:60 EG/W,0.02,50,8.00E-08,1.283013341
CuO,EG,0.045,45,8.00E-08,1.283190913
CuO,60:40 EG/W,0.025,45,8.00E-08,1.283211733
CuO,40:60 EG/W,0.05,45,6.00E-08,1.283447801
CuO,60:40 EG/W,0.02,50,1.00E-07,1.283495524
CuO,H2O,0.015,40,2.00E-08,1.283745513
CuO,40:60 EG/W,0.04,50,9.00E-08,1.283890746
CuO,EG,0.05,40,5.00E-08,1.284146594
Al2O3,EG,0.01,35,9.00E-08,1.284230439
CuO,EG,0.03,45,8.00E-08,1.284442188
CuO,40:60 EG/W,0.035,50,9.00E-08,1.284555301
CuO,EG,0.04,30,2.00E-08,1.28461155
CuO,H2O,0.05,45,3.00E-08,1.2847046
CuO,40:60 EG/W,0.05,50,8.00E-08,1.284709414
CuO,60:40 EG/W,0.045,45,8.00E-08,1.284733956
CuO,H2O,0.05,50,4.00E-08,1.285266413
CuO,40:60 EG/W,0.015,50,7.00E-08,1.285325684
CuO,60:40 EG/W,0.02,30,2.00E-08,1.285469504
CuO,40:60 EG/W,0.04,35,3.00E-08,1.285599858
CuO,EG,0.03,30,2.00E-08,1.285634283
CuO,EG,0.04,45,8.00E-08,1.285661528
CuO,60:40 EG/W,0.05,50,1.00E-07,1.285803569
CuO,EG,0.02,45,7.00E-08,1.286059795
CuO,EG,0.035,45,8.00E-08,1.286208284
CuO,EG,0.05,50,1.00E-07,1.286250394
CuO,40:60 EG/W,0.05,40,4.00E-08,1.28632274
CuO,EG,0.035,30,2.00E-08,1.286323762
Al2O3,H2O,0.03,30,1.50E-07,1.286367959
Al2O3,40:60 EG/W,0.02,30,1.50E-07,1.286499736
CuO,40:60 EG/W,0.03,35,3.00E-08,1.28651672
CuO,60:40 EG/W,0.05,40,5.00E-08,1.286756522
CuO,60:40 EG/W,0.015,35,3.00E-08,1.286777566
CuO,EG,0.05,35,3.00E-08,1.287233532
CuO,40:60 EG/W,0.035,35,3.00E-08,1.287258822
CuO,60:40 EG/W,0.045,30,2.00E-08,1.287269912
Al2O3,H2O,0.015,40,1.25E-07,1.287324861
CuO,60:40 EG/W,0.03,45,8.00E-08,1.287468648
CuO,H2O,0.02,50,4.00E-08,1.287687615
CuO,EG,0.05,45,7.00E-08,1.287713001
CuO,H2O,0.01,50,3.00E-08,1.28773121
CuO,60:40 EG/W,0.04,45,8.00E-08,1.287747281
Al2O3,H2O,0.015,30,5.00E-08,1.288015441
CuO,H2O,0.02,45,3.00E-08,1.288108551
Al2O3,H2O,0.02,30,8.00E-08,1.288368554
CuO,H2O,0.05,40,2.00E-08,1.288416422
CuO,60:40 EG/W,0.02,40,5.00E-08,1.288514666
CuO,40:60 EG/W,0.01,35,2.00E-08,1.288710379
CuO,60:40 EG/W,0.035,45,8.00E-08,1.288791101
CuO,60:40 EG/W,0.05,45,7.00E-08,1.288848566
CuO,40:60 EG/W,0.045,45,6.00E-08,1.288967989
CuO,EG,0.01,50,7.00E-08,1.288974572
CuO,40:60 EG/W,0.02,40,4.00E-08,1.289119768
CuO,40:60 EG/W,0.01,40,3.00E-08,1.289153566
CuO,EG,0.045,40,5.00E-08,1.289483307
CuO,EG,0.025,40,5.00E-08,1.289839456
CuO,40:60 EG/W,0.025,45,6.00E-08,1.289979748
CuO,60:40 EG/W,0.02,45,7.00E-08,1.290059155
Al2O3,EG,0.01,30,5.00E-08,1.290103196
CuO,40:60 EG/W,0.045,50,8.00E-08,1.290145038
CuO,EG,0.02,35,3.00E-08,1.290255928
CuO,EG,0.025,50,1.00E-07,1.290281743
CuO,40:60 EG/W,0.015,45,5.00E-08,1.290568012
Al2O3,EG,0.015,30,1.00E-07,1.290714247
Al2O3,40:60 EG/W,0.015,30,9.00E-08,1.290717699
CuO,40:60 EG/W,0.025,50,8.00E-08,1.290816491
CuO,EG,0.015,45,6.00E-08,1.290909507
CuO,60:40 EG/W,0.01,50,7.00E-08,1.290942503
CuO,EG,0.01,45,5.00E-08,1.291090617
CuO,60:40 EG/W,0.045,50,1.00E-07,1.291134269
CuO,H2O,0.045,45,3.00E-08,1.291192439
CuO,EG,0.045,50,1.00E-07,1.291222455
CuO,60:40 EG/W,0.025,50,1.00E-07,1.29139862
CuO,60:40 EG/W,0.05,35,3.00E-08,1.291416143
CuO,H2O,0.045,50,4.00E-08,1.291559555
Al2O3,40:60 EG/W,0.015,35,1.50E-07,1.291679453
Al2O3,H2O,0.01,40,6.00E-08,1.291881651
CuO,60:40 EG/W,0.04,30,2.00E-08,1.292206089
CuO,60:40 EG/W,0.025,30,2.00E-08,1.292419142
Al2O3,H2O,0.01,35,4.00E-08,1.292636204
CuO,40:60 EG/W,0.045,40,4.00E-08,1.292721407
CuO,40:60 EG/W,0.04,45,6.00E-08,1.292744035
Al2O3,H2O,0.015,35,8.00E-08,1.292899396
CuO,60:40 EG/W,0.045,40,5.00E-08,1.292949748
CuO,60:40 EG/W,0.05,50,9.00E-08,1.293016099
CuO,EG,0.04,40,5.00E-08,1.293083059
CuO,EG,0.045,45,7.00E-08,1.293218176
CuO,EG,0.05,50,9.00E-08,1.293400532
CuO,EG,0.045,35,3.00E-08,1.293702563
CuO,40:60 EG/W,0.03,45,6.00E-08,1.293749027
CuO,EG,0.03,40,5.00E-08,1.293759237
CuO,40:60 EG/W,0.04,50,8.00E-08,1.29383662
CuO,40:60 EG/W,0.05,50,7.00E-08,1.293911952
CuO,EG,0.025,45,7.00E-08,1.29393942
CuO,EG,0.02,50,9.00E-08,1.294186405
CuO,EG,0.04,50,1.00E-07,1.29447183
CuO,40:60 EG/W,0.035,45,6.00E-08,1.294474522
CuO,EG,0.03,50,1.00E-07,1.294497076
CuO,EG,0.035,40,5.00E-08,1.29464492
CuO,40:60 EG/W,0.03,50,8.00E-08,1.29467193
CuO,60:40 EG/W,0.04,50,1.00E-07,1.29472238
Al2O3,60:40 EG/W,0.01,35,9.00E-08,1.294897722
CuO,60:40 EG/W,0.045,45,7.00E-08,1.294964771
CuO,H2O,0.025,50,4.00E-08,1.295021485
CuO,60:40 EG/W,0.035,30,2.00E-08,1.295021683
CuO,EG,0.015,50,8.00E-08,1.295044973
CuO,EG,0.015,40,4.00E-08,1.295119055
CuO,60:40 EG/W,0.03,30,2.00E-08,1.295294236
CuO,H2O,0.025,45,3.00E-08,1.295317146
CuO,60:40 EG/W,0.03,50,1.00E-07,1.295354387
CuO,60:40 EG/W,0.015,45,6.00E-08,1.295468115
CuO,40:60 EG/W,0.035,50,8.00E-08,1.295482511
CuO,60:40 EG/W,0.02,50,9.00E-08,1.295629213
CuO,EG,0.035,50,1.00E-07,1.295699215
CuO,H2O,0.04,45,3.00E-08,1.295871384
CuO,H2O,0.045,40,2.00E-08,1.295922726
CuO,60:40 EG/W,0.025,40,5.00E-08,1.295975503
CuO,40:60 EG/W,0.05,45,5.00E-08,1.296043816
CuO,H2O,0.04,50,4.00E-08,1.296053822
Al2O3,H2O,0.02,35,1.25E-07,1.29609065
CuO,60:40 EG/W,0.01,45,5.00E-08,1.296107698
CuO,60:40 EG/W,0.035,50,1.00E-07,1.296266084
CuO,H2O,0.02,40,2.00E-08,1.296401939
CuO,40:60 EG/W,0.01,45,4.00E-08,1.296420994
CuO,40:60 EG/W,0.025,40,4.00E-08,1.296447534
CuO,60:40 EG/W,0.015,50,8.00E-08,1.296782731
CuO,EG,0.04,45,7.00E-08,1.296960825
CuO,40:60 EG/W,0.04,40,4.00E-08,1.297308319
CuO,60:40 EG/W,0.04,40,5.00E-08,1.29734181
CuO,EG,0.025,35,3.00E-08,1.297589677
CuO,60:40 EG/W,0.025,45,7.00E-08,1.29763182
CuO,EG,0.03,45,7.00E-08,1.297826937
Al2O3,H2O,0.01,45,8.00E-08,1.297834796
Al2O3,EG,0.01,40,1.25E-07,1.298064483
CuO,H2O,0.03,50,4.00E-08,1.298297004
CuO,EG,0.04,35,3.00E-08,1.298350097
CuO,EG,0.05,45,6.00E-08,1.298420185
CuO,H2O,0.035,45,3.00E-08,1.298430903
CuO,H2O,0.035,50,4.00E-08,1.298440016
CuO,H2O,0.03,45,3.00E-08,1.298448084
CuO,40:60 EG/W,0.02,50,7.00E-08,1.298494835
CuO,EG,0.035,45,7.00E-08,1.29863564
CuO,H2O,0.01,35,1.00E-08,1.298798368
Al2O3,40:60 EG/W,0.01,45,1.50E-07,1.298816618
CuO,60:40 EG/W,0.045,35,3.00E-08,1.299021717
Al2O3,EG,0.02,30,1.50E-07,1.299031494
CuO,60:40 EG/W,0.04,45,7.00E-08,1.299275952
CuO,60:40 EG/W,0.03,40,5.00E-08,1.299368589
CuO,60:40 EG/W,0.045,50,9.00E-08,1.299497415
CuO,EG,0.05,40,4.00E-08,1.299497476
CuO,EG,0.045,50,9.00E-08,1.299513254
CuO,60:40 EG/W,0.02,35,3.00E-08,1.299570269
CuO,60:40 EG/W,0.035,40,5.00E-08,1.299622296
Al2O3,EG,0.01,35,8.00E-08,1.299672238
CuO,40:60 EG/W,0.03,40,4.00E-08,1.299687438
CuO,40:60 EG/W,0.035,40,4.00E-08,1.299771789
CuO,60:40 EG/W,0.05,45,6.00E-08,1.299773104
Al2O3,40:60 EG/W,0.01,35,7.00E-08,1.300256506
CuO,EG,0.03,35,3.00E-08,1.300812734
CuO,40:60 EG/W,0.045,50,7.00E-08,1.300815658
CuO,EG,0.035,35,3.00E-08,1.300862468
CuO,60:40 EG/W,0.03,45,7.00E-08,1.301125106
CuO,60:40 EG/W,0.035,45,7.00E-08,1.30147073
CuO,H2O,0.04,40,2.00E-08,1.301540144
CuO,60:40 EG/W,0.05,50,8.00E-08,1.301541848
CuO,EG,0.05,50,8.00E-08,1.301852528
CuO,EG,0.025,50,9.00E-08,1.301921204
Al2O3,H2O,0.025,30,1.00E-07,1.302094339
CuO,60:40 EG/W,0.05,40,4.00E-08,1.302598898
CuO,60:40 EG/W,0.015,40,4.00E-08,1.30270469
CuO,60:40 EG/W,0.025,50,9.00E-08,1.303139648
CuO,H2O,0.025,40,2.00E-08,1.3031745
CuO,40:60 EG/W,0.02,45,5.00E-08,1.303592608
CuO,40:60 EG/W,0.045,45,5.00E-08,1.303602019
Al2O3,60:40 EG/W,0.015,30,1.00E-07,1.303613908
CuO,EG,0.04,50,9.00E-08,1.303801244
Al2O3,60:40 EG/W,0.01,30,5.00E-08,1.303912127
Al2O3,EG,0.015,30,9.00E-08,1.304019468
CuO,60:40 EG/W,0.04,50,9.00E-08,1.304133203
CuO,H2O,0.01,45,2.00E-08,1.304162578
CuO,EG,0.02,45,6.00E-08,1.304189367
Al2O3,H2O,0.02,30,7.00E-08,1.304261219
CuO,40:60 EG/W,0.05,35,2.00E-08,1.304665641
CuO,40:60 EG/W,0.015,50,6.00E-08,1.304671343
CuO,60:40 EG/W,0.04,35,3.00E-08,1.304717288
CuO,H2O,0.035,40,2.00E-08,1.304945926
Al2O3,H2O,0.03,30,1.25E-07,1.305287854
CuO,40:60 EG/W,0.05,50,6.00E-08,1.305328406
Al2O3,H2O,0.035,30,1.50E-07,1.305442552
CuO,EG,0.03,50,9.00E-08,1.305527499
CuO,EG,0.045,45,6.00E-08,1.305657764
Al2O3,40:60 EG/W,0.015,30,8.00E-08,1.305676634
CuO,H2O,0.03,40,2.00E-08,1.305700549
CuO,40:60 EG/W,0.025,50,7.00E-08,1.305796984
CuO,40:60 EG/W,0.04,50,7.00E-08,1.305843982
CuO,40:60 EG/W,0.01,50,5.00E-08,1.305892786
Al2O3,H2O,0.01,50,1.00E-07,1.305923066
CuO,EG,0.035,50,9.00E-08,1.305949141
CuO,EG,0.01,35,2.00E-08,1.306064069
Al2O3,40:60 EG/W,0.01,30,4.00E-08,1.306194711
Al2O3,60:40 EG/W,0.01,40,1.25E-07,1.306392552
CuO,60:40 EG/W,0.025,35,3.00E-08,1.306409754
CuO,H2O,0.05,50,3.00E-08,1.30641451
Al2O3,H2O,0.015,45,1.50E-07,1.30646271
CuO,60:40 EG/W,0.03,50,9.00E-08,1.306481062
CuO,60:40 EG/W,0.035,50,9.00E-08,1.306605451
CuO,40:60 EG/W,0.05,40,3.00E-08,1.307175732
CuO,EG,0.045,40,4.00E-08,1.307366558
Al2O3,40:60 EG/W,0.01,40,1.00E-07,1.307410503
CuO,60:40 EG/W,0.045,45,6.00E-08,1.307656881
CuO,H2O,0.05,35,1.00E-08,1.308171824
CuO,60:40 EG/W,0.035,35,3.00E-08,1.308175908
Al2O3,40:60 EG/W,0.02,30,1.25E-07,1.308202944
CuO,EG,0.02,40,4.00E-08,1.308212064
CuO,EG,0.02,50,8.00E-08,1.308405257
Al2O3,EG,0.015,35,1.50E-07,1.308433923
CuO,60:40 EG/W,0.02,45,6.00E-08,1.308556754
CuO,40:60 EG/W,0.035,50,7.00E-08,1.308674612
CuO,40:60 EG/W,0.03,50,7.00E-08,1.308868564
CuO,60:40 EG/W,0.03,35,3.00E-08,1.30895249
CuO,40:60 EG/W,0.04,45,5.00E-08,1.309234501
CuO,EG,0.045,50,8.00E-08,1.309313598
CuO,60:40 EG/W,0.045,50,8.00E-08,1.309383277
CuO,EG,0.01,50,6.00E-08,1.309756766
CuO,60:40 EG/W,0.02,50,8.00E-08,1.30997214
CuO,EG,0.01,40,3.00E-08,1.310093747
Al2O3,H2O,0.015,35,7.00E-08,1.310127857
CuO,H2O,0.015,50,3.00E-08,1.310561742
CuO,40:60 EG/W,0.025,45,5.00E-08,1.310606058
CuO,EG,0.04,45,6.00E-08,1.310978469
Al2O3,60:40 EG/W,0.01,35,8.00E-08,1.311002259
CuO,40:60 EG/W,0.015,35,2.00E-08,1.311389551
CuO,60:40 EG/W,0.045,40,4.00E-08,1.311405573
Al2O3,60:40 EG/W,0.02,30,1.50E-07,1.311427238
CuO,EG,0.025,45,6.00E-08,1.311472718
CuO,60:40 EG/W,0.05,50,7.00E-08,1.311834735
CuO,60:40 EG/W,0.01,50,6.00E-08,1.311906043
CuO,40:60 EG/W,0.015,40,3.00E-08,1.312048021
CuO,EG,0.05,50,7.00E-08,1.312056375
CuO,EG,0.05,45,5.00E-08,1.312196806
CuO,EG,0.015,50,7.00E-08,1.31233582
CuO,40:60 EG/W,0.035,45,5.00E-08,1.312611304
CuO,40:60 EG/W,0.01,30,1.00E-08,1.312698647
CuO,40:60 EG/W,0.05,45,4.00E-08,1.313107672
CuO,EG,0.04,40,4.00E-08,1.313274316
CuO,40:60 EG/W,0.03,45,5.00E-08,1.313283053
CuO,60:40 EG/W,0.04,45,6.00E-08,1.313578152
CuO,60:40 EG/W,0.05,45,5.00E-08,1.313829389
CuO,EG,0.035,45,6.00E-08,1.314052727
CuO,40:60 EG/W,0.045,50,6.00E-08,1.314053378
CuO,60:40 EG/W,0.015,50,7.00E-08,1.314224459
CuO,EG,0.015,45,5.00E-08,1.314416669
CuO,EG,0.03,45,6.00E-08,1.314431744
Al2O3,H2O,0.025,30,9.00E-08,1.314481658
CuO,40:60 EG/W,0.045,35,2.00E-08,1.314797209
CuO,EG,0.04,50,8.00E-08,1.314829308
CuO,40:60 EG/W,0.05,30,1.00E-08,1.31486343
Al2O3,H2O,0.025,35,1.50E-07,1.315064413
CuO,EG,0.025,40,4.00E-08,1.315184031
CuO,60:40 EG/W,0.04,50,8.00E-08,1.315257498
CuO,H2O,0.05,45,2.00E-08,1.315281399
Al2O3,40:60 EG/W,0.015,35,1.25E-07,1.315311865
CuO,60:40 EG/W,0.025,45,6.00E-08,1.315521041
CuO,60:40 EG/W,0.02,40,4.00E-08,1.315580553
CuO,EG,0.025,50,8.00E-08,1.315679916
CuO,H2O,0.045,50,3.00E-08,1.316081408
Al2O3,H2O,0.015,40,1.00E-07,1.316126276
Al2O3,H2O,0.01,45,7.00E-08,1.316417087
CuO,EG,0.035,40,4.00E-08,1.316884591
Al2O3,H2O,0.015,30,4.00E-08,1.316884605
Al2O3,H2O,0.01,40,5.00E-08,1.316997371
CuO,40:60 EG/W,0.045,40,3.00E-08,1.317014429
CuO,60:40 EG/W,0.025,50,8.00E-08,1.31701842
CuO,EG,0.05,35,2.00E-08,1.317150696
CuO,60:40 EG/W,0.035,45,6.00E-08,1.317200782
Al2O3,H2O,0.04,30,1.50E-07,1.317495269
Al2O3,60:40 EG/W,0.015,30,9.00E-08,1.317637452
CuO,60:40 EG/W,0.01,35,2.00E-08,1.317646667
CuO,40:60 EG/W,0.02,50,6.00E-08,1.317700813
CuO,EG,0.03,40,4.00E-08,1.317739664
CuO,EG,0.035,50,8.00E-08,1.318065319
CuO,60:40 EG/W,0.03,45,6.00E-08,1.318066989
CuO,60:40 EG/W,0.04,40,4.00E-08,1.318179537
Al2O3,EG,0.01,35,7.00E-08,1.31831467
Al2O3,H2O,0.01,30,2.00E-08,1.318333531
CuO,EG,0.03,50,8.00E-08,1.318566282
CuO,60:40 EG/W,0.01,40,3.00E-08,1.318787465
CuO,60:40 EG/W,0.035,50,8.00E-08,1.318827356
Al2O3,60:40 EG/W,0.015,35,1.50E-07,1.319360925
CuO,60:40 EG/W,0.015,45,5.00E-08,1.319452469
CuO,60:40 EG/W,0.03,50,8.00E-08,1.319633622
CuO,H2O,0.045,35,1.00E-08,1.319662405
CuO,40:60 EG/W,0.015,45,4.00E-08,1.31968421
Al2O3,EG,0.015,30,8.00E-08,1.319747234
CuO,40:60 EG/W,0.05,50,5.00E-08,1.320017624
CuO,40:60 EG/W,0.04,50,6.00E-08,1.320740034
Al2O3,EG,0.01,30,4.00E-08,1.320841867
Al2O3,H2O,0.01,50,9.00E-08,1.320920714
Al2O3,H2O,0.05,30,1.50E-07,1.321139457
CuO,EG,0.045,50,7.00E-08,1.321145265
CuO,60:40 EG/W,0.045,50,7.00E-08,1.321318188
CuO,H2O,0.015,35,1.00E-08,1.321538971
CuO,EG,0.045,45,5.00E-08,1.32166342
Al2O3,EG,0.02,30,1.25E-07,1.32185016
CuO,EG,0.01,45,4.00E-08,1.321955434
Al2O3,40:60 EG/W,0.01,35,6.00E-08,1.321971149
CuO,EG,0.05,40,3.00E-08,1.321991806
CuO,60:40 EG/W,0.025,40,4.00E-08,1.322131543
Al2O3,40:60 EG/W,0.01,40,9.00E-08,1.322458749
CuO,60:40 EG/W,0.035,40,4.00E-08,1.322574021
CuO,60:40 EG/W,0.05,35,2.00E-08,1.322617305
Al2O3,H2O,0.045,30,1.50E-07,1.322684328
CuO,40:60 EG/W,0.04,35,2.00E-08,1.322804182
CuO,H2O,0.02,50,3.00E-08,1.323265205
CuO,40:60 EG/W,0.045,45,4.00E-08,1.323426778
CuO,H2O,0.04,50,3.00E-08,1.323647605
Al2O3,40:60 EG/W,0.015,30,7.00E-08,1.323736118
Al2O3,H2O,0.02,40,1.50E-07,1.323828088
CuO,40:60 EG/W,0.02,35,2.00E-08,1.323856671
Al2O3,H2O,0.02,30,6.00E-08,1.323977287
CuO,60:40 EG/W,0.045,45,5.00E-08,1.323987449
CuO,60:40 EG/W,0.03,40,4.00E-08,1.324116805
Al2O3,H2O,0.02,35,1.00E-07,1.324180186
CuO,40:60 EG/W,0.025,50,6.00E-08,1.324381434
Al2O3,EG,0.01,45,1.50E-07,1.324539376
Al2O3,40:60 EG/W,0.01,45,1.25E-07,1.324550927
CuO,60:40 EG/W,0.05,50,6.00E-08,1.32460385
CuO,EG,0.05,50,6.00E-08,1.324715029
Al2O3,H2O,0.035,30,1.25E-07,1.324732641
CuO,40:60 EG/W,0.04,40,3.00E-08,1.324736588
CuO,40:60 EG/W,0.02,40,3.00E-08,1.324746037
CuO,40:60 EG/W,0.035,50,6.00E-08,1.325040424
CuO,EG,0.02,50,7.00E-08,1.32557126
CuO,EG,0.05,30,1.00E-08,1.325739204
CuO,60:40 EG/W,0.05,40,3.00E-08,1.325813436
CuO,40:60 EG/W,0.03,50,6.00E-08,1.326480577
CuO,H2O,0.045,45,2.00E-08,1.326716514
Al2O3,40:60 EG/W,0.025,30,1.50E-07,1.327183691
CuO,60:40 EG/W,0.02,50,7.00E-08,1.327287935
CuO,H2O,0.015,45,2.00E-08,1.327419694
CuO,EG,0.02,45,5.00E-08,1.327516159
CuO,60:40 EG/W,0.01,45,4.00E-08,1.327599065
CuO,EG,0.01,30,1.00E-08,1.3277311
CuO,40:60 EG/W,0.045,30,1.00E-08,1.327987493
CuO,EG,0.04,50,7.00E-08,1.328143166
CuO,40:60 EG/W,0.035,35,2.00E-08,1.328326358
CuO,60:40 EG/W,0.04,50,7.00E-08,1.328687534
CuO,EG,0.045,35,2.00E-08,1.328696644
CuO,H2O,0.035,50,3.00E-08,1.328756416
CuO,H2O,0.04,35,1.00E-08,1.328929425
CuO,EG,0.04,45,5.00E-08,1.329014562
Al2O3,H2O,0.025,30,8.00E-08,1.329124393
CuO,H2O,0.025,50,3.00E-08,1.329447739
CuO,EG,0.015,35,2.00E-08,1.329497051
CuO,40:60 EG/W,0.015,50,5.00E-08,1.329562838
CuO,40:60 EG/W,0.025,35,2.00E-08,1.32974252
Al2O3,EG,0.01,40,1.00E-07,1.329745942
CuO,40:60 EG/W,0.035,40,3.00E-08,1.32998267
Al2O3,60:40 EG/W,0.01,45,1.50E-07,1.330252414
Al2O3,60:40 EG/W,0.01,35,7.00E-08,1.330444795
CuO,EG,0.05,45,4.00E-08,1.330860032
CuO,40:60 EG/W,0.03,35,2.00E-08,1.330873265
CuO,40:60 EG/W,0.025,40,3.00E-08,1.33087619
Al2O3,H2O,0.015,40,9.00E-08,1.330883315
Al2O3,H2O,0.03,30,1.00E-07,1.330918688
CuO,H2O,0.03,50,3.00E-08,1.330921894
CuO,40:60 EG/W,0.045,50,5.00E-08,1.331085967
Al2O3,H2O,0.015,35,6.00E-08,1.331501084
CuO,40:60 EG/W,0.04,45,4.00E-08,1.331574181
Al2O3,H2O,0.015,45,1.25E-07,1.331584183
CuO,60:40 EG/W,0.04,45,5.00E-08,1.331980376
CuO,40:60 EG/W,0.03,40,3.00E-08,1.332263003
CuO,EG,0.025,50,7.00E-08,1.332290406
CuO,60:40 EG/W,0.02,45,5.00E-08,1.332357077
CuO,40:60 EG/W,0.02,45,4.00E-08,1.332485398
CuO,EG,0.035,50,7.00E-08,1.332692825
CuO,60:40 EG/W,0.05,45,4.00E-08,1.332871476
Al2O3,H2O,0.01,35,3.00E-08,1.3334553
CuO,60:40 EG/W,0.05,30,1.00E-08,1.333496374
